sample_id,label,prob_bad,fold,prediction,error_type
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/bad/sample_35_1777533068866599936_000003_01_front_barlght_cam_1_frame_8,1,0.9998988289723854,1,1,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/bad/sample_35_1777533073632683008_000004_01_front_barlght_cam_1_frame_12,1,0.9999934234361072,1,1,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/bad/sample_35_1777533078430671104_000005_01_front_barlght_cam_1_frame_16,1,0.9999972745358048,1,1,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/bad/sample_35_1777533082667983104_000006_01_front_barlght_cam_1_frame_20,1,0.9983944308519466,1,1,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/bad/sample_35_1777533086772985856_000007_01_front_barlght_cam_1_frame_24,1,0.9997718875447708,1,1,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/bad/sample_35_1777533091636365824_000008_01_front_barlght_cam_1_frame_28,1,0.9999969583919752,1,1,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/bad/sample_35_1777533096381658112_000009_01_front_barlght_cam_1_frame_32,1,0.9999972659371176,1,1,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/bad/sample_35_1777533101037812992_000010_01_front_barlght_cam_1_frame_36,1,0.999999428060094,1,1,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/bad/sample_35_1777533111681796096_000011_01_front_barlght_cam_1_frame_0,1,0.9999986954649897,1,1,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/bad/sample_35_1777533115547568128_000012_01_front_barlght_cam_1_frame_4,1,0.9999972265371256,1,1,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/bad/sample_35_1777533119973902080_000013_01_front_barlght_cam_1_frame_8,1,0.9999977545069946,1,1,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/bad/sample_35_1777533124651340032_000014_01_front_barlght_cam_1_frame_12,1,0.9999993882736194,1,1,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/bad/sample_35_1777533133844088064_000015_01_front_barlght_cam_1_frame_0,1,0.9999979792090417,1,1,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/bad/sample_35_1777533138752854016_000016_01_front_barlght_cam_1_frame_4,1,0.9999976863496044,1,1,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/bad/sample_35_1777533142322686976_000017_01_front_barlght_cam_1_frame_8,1,0.9999931783407416,1,1,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/bad/sample_35_1777533158390904064_000018_01_front_barlght_cam_1_frame_0,1,0.9999707747085887,1,1,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/bad/sample_35_1777533163560969984_000019_01_front_barlght_cam_1_frame_4,1,0.9999786594447296,1,1,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/bad/sample_35_1777533168610326016_000020_01_front_barlght_cam_1_frame_8,1,0.999840741937031,1,1,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/bad/sample_35_1777533182840033024_000021_01_front_barlght_cam_1_frame_0,1,0.9999959074402308,1,1,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/bad/sample_35_1777533188280230912_000022_01_front_barlght_cam_1_frame_4,1,0.999999405612283,1,1,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/bad/sample_35_1777533193572765184_000023_01_front_barlght_cam_1_frame_8,1,0.999892371743488,1,1,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/bad/sample_35_1777533203762834176_000024_01_front_barlght_cam_1_frame_0,1,0.9999986261306396,1,1,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/bad/sample_35_1777533209176611072_000025_01_front_barlght_cam_1_frame_4,1,0.9999969250410132,1,1,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/bad/sample_35_1777533213132571904_000026_01_front_barlght_cam_1_frame_8,1,0.9999989772656762,1,1,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/bad/sample_35_1777533218251791104_000027_01_front_barlght_cam_1_frame_12,1,0.9999989951035748,1,1,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/bad/sample_35_1777533223319261184_000028_01_front_barlght_cam_1_frame_16,1,0.9999931152128796,1,1,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/bad/sample_35_1777533227953861888_000029_01_front_barlght_cam_1_frame_20,1,0.9999983917595732,1,1,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/bad/sample_35_1777533233698982912_000030_01_front_barlght_cam_1_frame_24,1,0.0898213021494056,1,1,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/bad/sample_35_1777533525349684992_000001_01_front_barlght_cam_1_frame_0,1,0.9998856581250988,1,1,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/bad/sample_35_1777533559517433856_000003_01_front_barlght_cam_1_frame_0,1,0.99999836274495,1,1,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/bad/sample_35_1777533564892087040_000004_01_front_barlght_cam_1_frame_4,1,0.9975015282412376,1,1,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/bad/sample_35_1777533570131532032_000005_01_front_barlght_cam_1_frame_8,1,0.9999931224380308,1,1,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/bad/sample_35_1777533595468755968_000007_01_front_barlght_cam_1_frame_0,1,0.999778728814741,1,1,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/bad/sample_35_1777533600461453056_000008_01_front_barlght_cam_1_frame_4,1,0.9999959801235554,1,1,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/bad/sample_35_1777533604091480064_000009_01_front_barlght_cam_1_frame_8,1,0.9999993735447492,1,1,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/bad/sample_35_1777533609112505856_000010_01_front_barlght_cam_1_frame_12,1,0.9999963981987048,1,1,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/bad/sample_35_1777533626706176000_000011_01_front_barlght_cam_1_frame_1,1,0.9999692730543172,1,1,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/bad/sample_35_1777533631266937856_000012_01_front_barlght_cam_1_frame_5,1,0.9998935100206608,1,1,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/bad/sample_35_1777533634986976000_000013_01_front_barlght_cam_1_frame_9,1,0.9953184596630984,1,1,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/bad/sample_35_1777533640204772864_000014_01_front_barlght_cam_1_frame_13,1,0.9999854564939572,1,1,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/bad/sample_35_1777533645129082880_000015_01_front_barlght_cam_1_frame_17,1,0.9999582115800648,1,1,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/bad/sample_35_1777533660335115008_000016_01_front_barlght_cam_1_frame_0,1,0.9999972145161972,1,1,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/bad/sample_35_1777533664113675008_000017_01_front_barlght_cam_1_frame_4,1,0.80152289928957,1,1,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/bad/sample_35_1777533669245161984_000018_01_front_barlght_cam_1_frame_8,1,0.9999914777855212,1,1,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/bad/sample_35_1777533674524333056_000019_01_front_barlght_cam_1_frame_12,1,0.9999987793072044,1,1,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/bad/sample_35_1777533679739676928_000020_01_front_barlght_cam_1_frame_16,1,0.9831765443916652,1,1,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/bad/sample_35_1777533685108892928_000021_01_front_barlght_cam_1_frame_20,1,0.9999984671584236,1,1,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/bad/sample_35_1777533690809067008_000022_01_front_barlght_cam_1_frame_24,1,0.4010104893277187,1,1,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/bad/sample_35_1777533695573905920_000023_01_front_barlght_cam_1_frame_28,1,0.9999968114740336,1,1,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/bad/sample_35_1777533715968630016_000024_01_front_barlght_cam_1_frame_0,1,0.9999982862141448,1,1,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/bad/sample_35_1777533729348926976_000025_01_front_barlght_cam_1_frame_1,1,0.9999942801747376,1,1,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/bad/sample_35_1777533735699536128_000026_01_front_barlght_cam_1_frame_5,1,0.9999312970346342,1,1,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/bad/sample_35_1777533740778918144_000027_01_front_barlght_cam_1_frame_9,1,0.9999975762656642,1,1,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/bad/sample_35_1777533745803965952_000028_01_front_barlght_cam_1_frame_13,1,0.9999432111897468,1,1,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/bad/sample_35_1777533750551377152_000029_01_front_barlght_cam_1_frame_17,1,0.9999988246596824,1,1,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/bad/sample_35_1777533755949271808_000030_01_front_barlght_cam_1_frame_21,1,0.9998866470011742,1,1,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/bad/sample_35_1777533761143388160_000031_01_front_barlght_cam_1_frame_25,1,0.9999969073808288,1,1,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/bad/sample_35_1777533938985245952_000032_01_front_barlght_cam_1_frame_0,1,0.9999835986935528,1,1,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777531599669718016_000001_01_front_barlght_cam_1_frame_0,0,2.3477986831674783e-05,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777531603645849088_000002_01_front_barlght_cam_1_frame_4,0,2.112592411793356e-06,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777531608369473024_000003_01_front_barlght_cam_1_frame_8,0,6.731686936404163e-06,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777531612716092160_000004_01_front_barlght_cam_1_frame_12,0,7.52743689123215e-06,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777531617448072960_000005_01_front_barlght_cam_1_frame_16,0,8.946536357217314e-06,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777531622636933120_000006_01_front_barlght_cam_1_frame_20,0,4.344353999198621e-06,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777531627418963968_000007_01_front_barlght_cam_1_frame_24,0,7.32482753969817e-05,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777531632131841792_000008_01_front_barlght_cam_1_frame_28,0,3.012247683929767e-06,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777531636060846080_000009_01_front_barlght_cam_1_frame_32,0,1.8091200016384704e-05,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777531652135618816_000010_01_front_barlght_cam_1_frame_0,0,4.892509177811873e-06,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777531657488937984_000011_01_front_barlght_cam_1_frame_4,0,0.0006493255633393,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777531667678505984_000012_01_front_barlght_cam_1_frame_0,0,0.0345999914089428,1,1,false_positive
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777531672688702976_000013_01_front_barlght_cam_1_frame_4,0,4.674437512408308e-05,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777531678128413952_000014_01_front_barlght_cam_1_frame_8,0,1.6830933765226104e-05,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777531688583292928_000015_01_front_barlght_cam_1_frame_0,0,0.0001079867272861,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777531692588523008_000016_01_front_barlght_cam_1_frame_4,0,7.279858274491049e-06,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777531697678103808_000017_01_front_barlght_cam_1_frame_8,0,5.181424204771563e-06,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777531713351092992_000018_01_front_barlght_cam_1_frame_0,0,9.143449234621405e-06,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777531728531992832_000019_01_front_barlght_cam_1_frame_0,0,2.1922571162628966e-06,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777531733568687872_000020_01_front_barlght_cam_1_frame_4,0,3.511994489124162e-05,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777531757750715136_000021_01_front_barlght_cam_1_frame_0,0,1.5733260778313422e-06,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777531763181068032_000022_01_front_barlght_cam_1_frame_4,0,5.429387062556766e-05,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777531768349668096_000023_01_front_barlght_cam_1_frame_8,0,7.83110889636615e-06,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777531773484935936_000024_01_front_barlght_cam_1_frame_12,0,1.805790704505187e-06,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777531777531523072_000025_01_front_barlght_cam_1_frame_16,0,4.68050227946481e-06,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777531783047840000_000026_01_front_barlght_cam_1_frame_20,0,2.1191079723398896e-06,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777531788436518912_000027_01_front_barlght_cam_1_frame_24,0,4.700032015395637e-05,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777531793977313024_000028_01_front_barlght_cam_1_frame_28,0,3.3818056380744973e-06,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777531799076952064_000029_01_front_barlght_cam_1_frame_32,0,4.155727630912577e-06,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777531804264666112_000030_01_front_barlght_cam_1_frame_36,0,3.0482978916704124e-05,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777532297796610048_000001_01_front_barlght_cam_1_frame_0,0,8.076996552070959e-06,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777532301859680000_000002_01_front_barlght_cam_1_frame_4,0,2.065455995220201e-05,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777532306692724992_000003_01_front_barlght_cam_1_frame_8,0,1.3068775120379309e-05,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777532311572588032_000004_01_front_barlght_cam_1_frame_12,0,0.0003010023752484,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777532316302526976_000005_01_front_barlght_cam_1_frame_16,0,2.758578696491849e-05,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777532320904876032_000006_01_front_barlght_cam_1_frame_20,0,2.515328696410528e-06,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777532325634369024_000007_01_front_barlght_cam_1_frame_24,0,1.4655585712345244e-05,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777532329352472064_000008_01_front_barlght_cam_1_frame_28,0,3.796451784809969e-05,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777532334037237760_000009_01_front_barlght_cam_1_frame_32,0,0.0043390084524374,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777532338496258048_000010_01_front_barlght_cam_1_frame_36,0,2.46630455933807e-05,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777532343101355008_000011_01_front_barlght_cam_1_frame_40,0,2.622431230636205e-06,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777532347615596032_000012_01_front_barlght_cam_1_frame_44,0,6.367590883846759e-06,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777532352330848000_000013_01_front_barlght_cam_1_frame_48,0,7.189844490692109e-05,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777532357092139008_000014_01_front_barlght_cam_1_frame_52,0,5.084158842325126e-06,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777532361449793024_000015_01_front_barlght_cam_1_frame_56,0,4.11289768718138e-06,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777532366316052992_000016_01_front_barlght_cam_1_frame_60,0,1.0943851057334098e-05,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777532371478950144_000017_01_front_barlght_cam_1_frame_64,0,1.859753874684593e-06,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777532376418095104_000018_01_front_barlght_cam_1_frame_68,0,7.2714695523592015e-06,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777532381792606976_000019_01_front_barlght_cam_1_frame_72,0,0.9976714434056092,1,1,false_positive
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777532386494973952_000020_01_front_barlght_cam_1_frame_76,0,0.0001127495252418,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777532390338884096_000021_01_front_barlght_cam_1_frame_80,0,9.300365654359704e-05,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777532395010413056_000022_01_front_barlght_cam_1_frame_84,0,7.893010292527146e-06,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777532400345146880_000023_01_front_barlght_cam_1_frame_88,0,0.0137340893233482,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777532405394187008_000024_01_front_barlght_cam_1_frame_92,0,3.402751084487163e-05,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777532410669112832_000025_01_front_barlght_cam_1_frame_96,0,4.230657461140181e-06,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777532415424627968_000026_01_front_barlght_cam_1_frame_100,0,7.585888852547338e-06,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777532453561476864_000027_01_front_barlght_cam_1_frame_0,0,5.439138981069166e-06,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777532458825848064_000028_01_front_barlght_cam_1_frame_4,0,6.148846403328359e-06,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777532463888869120_000029_01_front_barlght_cam_1_frame_8,0,0.0007463358087609,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777532469061024000_000030_01_front_barlght_cam_1_frame_12,0,0.0001111221140229,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777532847254240000_000001_01_front_barlght_cam_1_frame_0,0,4.07140640811722e-05,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777532850949028096_000002_01_front_barlght_cam_1_frame_4,0,2.548710405864771e-05,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777532855687825920_000003_01_front_barlght_cam_1_frame_8,0,1.9211067338712533e-06,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777532860505830144_000004_01_front_barlght_cam_1_frame_12,0,2.79264193025408e-05,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777532865248253184_000005_01_front_barlght_cam_1_frame_16,0,5.654292974647656e-06,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777532870038681088_000006_01_front_barlght_cam_1_frame_20,0,6.0183816240683785e-06,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777532879759763968_000007_01_front_barlght_cam_1_frame_0,0,7.472278079250276e-06,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777532884049908992_000008_01_front_barlght_cam_1_frame_4,0,4.944532625263947e-06,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777532888845492992_000009_01_front_barlght_cam_1_frame_8,0,1.3342820355789793e-05,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777532893550000896_000010_01_front_barlght_cam_1_frame_12,0,2.355858717366578e-06,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777532897085537792_000011_01_front_barlght_cam_1_frame_16,0,0.5955965084231933,1,1,false_positive
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777532901825572864_000012_01_front_barlght_cam_1_frame_20,0,1.1446738536070216e-05,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777532906918576896_000013_01_front_barlght_cam_1_frame_24,0,2.7223101850877968e-05,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777532911083101952_000014_01_front_barlght_cam_1_frame_28,0,3.443963503000909e-06,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777532916070526976_000015_01_front_barlght_cam_1_frame_32,0,0.0063386784604045,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777532921146554112_000016_01_front_barlght_cam_1_frame_36,0,9.490268293342531e-06,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777532925688139008_000017_01_front_barlght_cam_1_frame_40,0,0.0040304407163628,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777532930382534912_000018_01_front_barlght_cam_1_frame_44,0,5.018097977175214e-06,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777532945901763072_000019_01_front_barlght_cam_1_frame_0,0,5.390268768385569e-06,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777532951160720128_000020_01_front_barlght_cam_1_frame_4,0,2.2064611180865614e-06,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777532961397618176_000021_01_front_barlght_cam_1_frame_0,0,4.920119902876849e-06,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777532966311302912_000022_01_front_barlght_cam_1_frame_4,0,6.5588759923710175e-06,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777532970135544064_000023_01_front_barlght_cam_1_frame_8,0,0.0002952705613619,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777532974917560064_000024_01_front_barlght_cam_1_frame_12,0,0.0001445402026984,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777532979678045952_000025_01_front_barlght_cam_1_frame_16,0,1.49752104079802e-05,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777532984519994880_000026_01_front_barlght_cam_1_frame_20,0,2.775175608466213e-05,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777532989250236928_000027_01_front_barlght_cam_1_frame_24,0,1.268225245623231e-05,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777532993933340928_000028_01_front_barlght_cam_1_frame_28,0,6.552853269411695e-05,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777532998065374976_000029_01_front_barlght_cam_1_frame_32,0,3.952399188693495e-05,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777533025571136000_000030_01_front_barlght_cam_1_frame_0,0,1.1704226255828866e-05,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777533279639372032_000001_01_front_barlght_cam_1_frame_0,0,4.5175931166740896e-05,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777533284188215040_000002_01_front_barlght_cam_1_frame_4,0,0.0007874100605326,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777533300574675968_000003_01_front_barlght_cam_1_frame_0,0,0.0007544276070798,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777533305524580864_000004_01_front_barlght_cam_1_frame_4,0,2.894310103778092e-06,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777533310225819136_000005_01_front_barlght_cam_1_frame_8,0,7.267434386718482e-05,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777533314635677952_000006_01_front_barlght_cam_1_frame_12,0,8.106351071299915e-06,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777533318773806080_000007_01_front_barlght_cam_1_frame_16,0,1.0836754694994972e-05,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777533328208275200_000008_01_front_barlght_cam_1_frame_0,0,5.560720996851989e-06,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777533332969873920_000009_01_front_barlght_cam_1_frame_4,0,6.805025243778764e-06,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777533337871622144_000010_01_front_barlght_cam_1_frame_8,0,3.930441019562128e-05,1,0,correct
BLTA_MCRL_2026_04_30T05_05_58_996428Z_CTS/good/sample_35_1777533342824378880_000011_01_front_barlght_cam_1_frame_12,0,7.896609162987396e-06,1,0,correct
